1	1	1	1345531623
2	1	1	1360196608
2	1	1	1360199202
3	2	1	1360192243
2	3	1	1360192372
2	3	1	1360196597
4	4	1	1360192738
5	5	1	1351505551
5	5	1	1351505615
5	5	1	1355808705
2	5	1	1360193439
5	5	1	1447397580
6	5	1	1447659076
5	5	1	1448372904
5	6	1	1352791190
5	6	1	1352791563
5	6	1	1355809989
2	6	1	1360193440
6	6	1	1447398605
6	6	1	1447398680
7	7	1	1311073631
7	7	1	1311073650
2	7	1	1360193440
7	8	1	1311073181
7	8	1	1311073526
7	8	1	1311073560
7	8	1	1311073608
7	8	1	1311073631
7	8	1	1311347252
2	8	1	1360193440
5	9	1	1346844530
5	9	1	1348467232
5	9	1	1348467253
5	9	1	1348807156
5	9	1	1355391269
2	9	1	1360193440
5	10	1	1352202566
5	10	1	1352202773
5	10	1	1352202794
5	10	1	1355806739
2	10	1	1360193440
6	10	1	1447398950
6	10	1	1447399167
5	11	1	1346843820
5	11	1	1347855155
5	11	1	1347855176
5	11	1	1348807700
5	11	1	1355390982
2	11	1	1360193441
5	12	1	1354084859
5	12	1	1354084904
5	12	1	1354084916
5	12	1	1355486812
2	12	1	1360193441
6	12	1	1447399620
6	12	1	1456386373
6	12	1	1456386422
6	12	1	1456388488
5	12	1	1456754356
5	13	1	1357807292
5	13	1	1357807321
2	13	1	1360193441
5	14	1	1357273043
5	14	1	1357273095
2	14	1	1360193441
5	15	1	1358503317
5	15	1	1358503357
2	15	1	1360193441
5	16	1	1358743448
5	16	1	1358743935
5	16	1	1358743963
5	16	1	1358758940
2	16	1	1360193441
5	17	1	1354363113
5	17	1	1354363238
5	17	1	1354605041
5	17	1	1354605092
2	17	1	1360193441
5	18	1	1351251018
2	18	1	1360193442
5	19	1	1358330591
5	19	1	1358330619
2	19	1	1360193442
5	20	1	1357904288
5	20	1	1357904319
2	20	1	1360193442
5	21	1	1357728785
5	21	1	1357728808
5	21	1	1357728838
2	21	1	1360193442
5	22	1	1357542535
5	22	1	1357542557
2	22	1	1360193442
5	23	1	1359633300
5	23	1	1359633345
2	23	1	1360193442
5	24	1	1359957004
5	24	1	1359957048
2	24	1	1360193442
5	25	1	1357879333
5	25	1	1357879365
2	25	1	1360193442
7	26	1	1311074220
2	26	1	1360193442
7	27	1	1311074122
7	27	1	1311074172
7	27	1	1311347327
2	27	1	1360193443
5	28	1	1358326515
5	28	1	1358326549
2	28	1	1360193443
5	29	1	1346842817
5	29	1	1347509275
5	29	1	1347509301
5	29	1	1348807726
5	29	1	1350901838
2	29	1	1360193443
7	30	1	1311078644
7	30	1	1311078680
2	30	1	1360193443
5	31	1	1351508984
5	31	1	1351509014
5	31	1	1355806331
2	31	1	1360193443
6	31	1	1456378445
5	32	1	1355831122
5	32	1	1355831145
5	32	1	1357191332
2	32	1	1360193444
5	33	1	1357900340
5	33	1	1357900376
2	33	1	1360193444
5	34	1	1355294811
5	34	1	1355294854
5	34	1	1355294875
5	34	1	1355831742
5	34	1	1357190611
2	34	1	1360193444
5	35	1	1359634170
5	35	1	1359634198
2	35	1	1360193444
5	36	1	1354364008
5	36	1	1354364026
2	36	1	1360194242
5	37	1	1350018099
5	37	1	1350018129
5	37	1	1355391973
2	37	1	1360194242
5	38	1	1351251060
2	38	1	1360194242
5	39	1	1354190501
5	39	1	1354190529
5	39	1	1355484103
2	39	1	1360194242
8	39	1	1363012825
9	39	1	1412041411
9	39	1	1412042737
5	39	1	1412777524
6	39	1	1447662543
5	39	1	1455084667
5	40	1	1358493810
5	40	1	1358493832
2	40	1	1360194242
5	41	1	1352463491
5	41	1	1352463572
5	41	1	1355809087
2	41	1	1360194243
6	41	1	1447662842
7	42	1	1311079281
7	42	1	1311079302
7	42	1	1311079455
7	42	1	1311079479
7	42	1	1311080869
7	42	1	1311081536
7	42	1	1311081708
7	42	1	1311082464
2	42	1	1360194243
5	43	1	1353747955
5	43	1	1353747985
5	43	1	1355807119
2	43	1	1360194243
6	43	1	1447663110
5	44	1	1346844689
5	44	1	1348567438
5	44	1	1348634123
5	44	1	1348807178
5	44	1	1355391325
2	44	1	1360194244
5	45	1	1346844304
5	45	1	1348288362
5	45	1	1348288385
5	45	1	1348807752
5	45	1	1355391214
2	45	1	1360194244
5	46	1	1351660072
5	46	1	1351660090
5	46	1	1355485284
2	46	1	1360194244
5	46	1	1447331034
5	47	1	1356705107
5	47	1	1356761509
5	47	1	1356761760
5	47	1	1357187901
2	47	1	1360194244
5	48	1	1357970646
5	48	1	1357970667
2	48	1	1360194244
5	49	1	1354865157
5	49	1	1354865181
5	49	1	1355807326
2	49	1	1360194245
6	49	1	1447663787
5	50	1	1357791359
5	50	1	1357791385
2	50	1	1360194245
5	51	1	1357883192
5	51	1	1357883228
2	51	1	1360194245
5	52	1	1358857997
5	52	1	1358858021
2	52	1	1360194245
5	53	1	1357797450
5	53	1	1357797478
2	53	1	1360194245
5	54	1	1358766480
5	54	1	1358766527
2	54	1	1360194245
5	55	1	1354684703
5	55	1	1354684731
2	55	1	1360194245
5	56	1	1351251120
2	56	1	1360194245
5	57	1	1355720115
5	57	1	1355720689
2	57	1	1360194245
5	57	1	1454931764
5	57	1	1454937234
5	58	1	1357370341
5	58	1	1357370389
2	58	1	1360194246
5	59	1	1354862183
5	59	1	1354862200
5	59	1	1355808961
2	59	1	1360194246
6	59	1	1447664001
5	60	1	1355720998
5	60	1	1355721021
2	60	1	1360194246
5	61	1	1358331906
5	61	1	1358331935
2	61	1	1360194246
5	62	1	1351507501
5	62	1	1351507581
5	62	1	1355806811
2	62	1	1360194246
6	62	1	1447743308
5	63	1	1354367141
5	63	1	1354367158
2	63	1	1360194246
5	64	1	1353748460
5	64	1	1353749022
5	64	1	1355485612
2	64	1	1360194246
6	64	1	1447743829
5	65	1	1348722022
10	65	1	1350746297
2	65	1	1360194247
5	66	1	1348721951
10	66	1	1350746302
2	66	1	1360194247
5	67	1	1348723966
10	67	1	1350746374
2	67	1	1360194247
5	68	1	1348723786
10	68	1	1350746364
2	68	1	1360194247
5	69	1	1348724034
10	69	1	1350746369
2	69	1	1360194247
5	70	1	1348722057
10	70	1	1350746307
2	70	1	1360194247
5	71	1	1350709239
2	71	1	1360194247
5	72	1	1350709185
2	72	1	1360194247
5	73	1	1350709263
2	73	1	1360194247
11	74	1	1360194533
5	75	1	1350709115
2	75	1	1360195125
5	76	1	1350709151
2	76	1	1360195125
5	77	1	1350709212
2	77	1	1360195125
5	78	1	1350716223
2	78	1	1360195125
5	79	1	1350716152
2	79	1	1360195125
5	80	1	1350716401
2	80	1	1360195125
5	81	1	1350715977
2	81	1	1360195125
5	82	1	1350715927
2	82	1	1360195125
5	83	1	1350716068
2	83	1	1360195125
5	84	1	1350714575
2	84	1	1360195125
5	85	1	1348723945
10	85	1	1350746379
2	85	1	1360195125
5	86	1	1348721814
10	86	1	1350746313
2	86	1	1360195125
5	87	1	1348723807
10	87	1	1351011421
2	87	1	1360195126
5	88	1	1348721859
10	88	1	1350746318
2	88	1	1360195126
5	89	1	1346414899
10	89	1	1349099726
10	89	1	1350746323
2	89	1	1360195126
5	90	1	1348723872
10	90	1	1351011436
2	90	1	1360195126
5	91	1	1350716733
2	91	1	1360195126
5	92	1	1350900068
2	92	1	1360195126
5	93	1	1348723649
10	93	1	1350746333
2	93	1	1360195126
5	94	1	1350900144
2	94	1	1360195126
5	95	1	1349695186
10	95	1	1350746338
2	95	1	1360195126
5	96	1	1350717591
2	96	1	1360195126
5	97	1	1348721986
10	97	1	1350746328
2	97	1	1360195126
5	98	1	1350717484
2	98	1	1360195126
5	99	1	1348723605
10	99	1	1350746343
2	99	1	1360195127
5	100	1	1348723926
10	100	1	1350746384
2	100	1	1360195127
5	101	1	1348723586
10	101	1	1350746348
2	101	1	1360195127
5	102	1	1350717369
2	102	1	1360195127
5	103	1	1350717318
2	103	1	1360195127
5	104	1	1350717208
2	104	1	1360195127
5	105	1	1348723629
10	105	1	1350746354
2	105	1	1360195127
5	106	1	1348723565
10	106	1	1350746359
2	106	1	1360195127
5	107	1	1352359543
5	107	1	1352359574
5	107	1	1355487824
2	107	1	1360195127
6	107	1	1447744044
5	108	1	1359800543
5	108	1	1359800578
2	108	1	1360195128
5	109	1	1359632205
5	109	1	1359632245
2	109	1	1360195128
7	110	1	1311083251
7	110	1	1311083661
7	110	1	1311083706
7	110	1	1311083804
7	110	1	1311083812
7	110	1	1311083863
7	110	1	1311083916
7	110	1	1311083956
7	110	1	1311084031
7	110	1	1311084116
7	110	1	1311084169
7	110	1	1311084214
7	110	1	1311084475
7	110	1	1311084845
7	110	1	1311084993
7	110	1	1311085063
7	110	1	1311085263
7	110	1	1311085346
7	110	1	1311085382
7	110	1	1311085492
7	110	1	1311085625
7	110	1	1311085754
7	110	1	1311085799
7	110	1	1311085854
7	110	1	1311085885
7	110	1	1311085952
7	110	1	1311086050
7	110	1	1311086082
7	110	1	1311157763
7	110	1	1311157829
7	110	1	1311157936
7	110	1	1311158008
7	110	1	1311158113
7	110	1	1311158491
7	110	1	1311158536
7	110	1	1311158933
7	110	1	1311159646
7	110	1	1311159716
7	110	1	1311160677
7	110	1	1311160813
7	110	1	1311161337
7	110	1	1311169599
7	110	1	1311169669
7	110	1	1311169722
7	110	1	1311169786
7	110	1	1311169836
7	110	1	1311169967
7	110	1	1311170120
7	110	1	1311170294
7	110	1	1311170505
7	110	1	1311170583
7	110	1	1311250657
7	110	1	1311250738
7	110	1	1311250852
7	110	1	1311250912
7	110	1	1311251418
7	110	1	1311330258
7	110	1	1311331186
7	110	1	1311331227
7	110	1	1311331752
7	110	1	1311332831
7	110	1	1311332924
7	110	1	1311332998
7	110	1	1311333070
7	110	1	1311333139
7	110	1	1311333207
7	110	1	1311333290
7	110	1	1311333354
7	110	1	1311333406
7	110	1	1311333476
7	110	1	1311333646
7	110	1	1311333700
7	110	1	1311333771
7	110	1	1311333817
7	110	1	1311334108
7	110	1	1311334319
7	110	1	1311334606
7	110	1	1311334689
7	110	1	1311335133
7	110	1	1311335179
7	110	1	1311335229
7	110	1	1311336084
7	110	1	1311336255
7	110	1	1311336699
7	110	1	1311336905
7	110	1	1311336981
7	110	1	1311342632
7	110	1	1311342726
7	110	1	1311345443
7	110	1	1311345511
7	110	1	1311345687
7	110	1	1311346056
7	110	1	1311346152
7	110	1	1311346195
7	110	1	1311346320
7	110	1	1311347045
2	110	1	1360195239
5	111	1	1351251156
2	111	1	1360195240
5	112	1	1355721106
5	112	1	1355721122
2	112	1	1360195240
5	113	1	1354104291
5	113	1	1354104311
5	113	1	1355485629
2	113	1	1360195240
6	113	1	1447744281
5	114	1	1348729161
5	114	1	1348730861
5	114	1	1348743966
5	114	1	1348813176
5	114	1	1348827525
5	114	1	1350717591
5	114	1	1350717630
5	114	1	1354091795
2	114	1	1360195241
5	115	1	1346842070
5	115	1	1346842442
5	115	1	1346995770
5	115	1	1346995849
5	115	1	1346995887
5	115	1	1348807212
5	115	1	1350901667
2	115	1	1360195241
5	116	1	1357370705
5	116	1	1357376094
5	116	1	1357376126
2	116	1	1360195241
5	117	1	1357108595
5	117	1	1357108619
2	117	1	1360195241
5	118	1	1357554862
5	118	1	1357554887
2	118	1	1360195241
5	119	1	1355295549
5	119	1	1355295677
5	119	1	1355833175
5	119	1	1355900912
5	119	1	1355901321
5	119	1	1357193911
2	119	1	1360195242
5	120	1	1346843052
5	120	1	1347681661
5	120	1	1347681682
5	120	1	1348808338
5	120	1	1350901921
2	120	1	1360195242
5	121	1	1357100535
5	121	1	1357100559
5	121	1	1357100582
5	121	1	1357100632
2	121	1	1360195242
5	122	1	1356938845
5	122	1	1356938868
5	122	1	1357192401
2	122	1	1360195242
5	123	1	1354869865
5	123	1	1354869891
5	123	1	1355807185
2	123	1	1360195242
6	123	1	1447744782
5	124	1	1357123660
5	124	1	1357123683
2	124	1	1360195243
5	125	1	1358229729
5	125	1	1358229911
2	125	1	1360195243
5	126	1	1359619511
5	126	1	1359619540
2	126	1	1360195243
5	127	1	1355721205
5	127	1	1355721236
2	127	1	1360195243
5	128	1	1355721355
5	128	1	1355721377
2	128	1	1360195243
5	129	1	1357705878
5	129	1	1357705970
2	129	1	1360195243
5	130	1	1355296612
5	130	1	1355296685
5	130	1	1357191871
2	130	1	1360195243
5	131	1	1346844614
5	131	1	1348547184
5	131	1	1348547204
5	131	1	1348808094
5	131	1	1355391298
2	131	1	1360195244
5	132	1	1355309860
5	132	1	1355310594
5	132	1	1355485646
2	132	1	1360195244
5	132	1	1455000426
5	133	1	1357186433
5	133	1	1357186466
2	133	1	1360195244
5	134	1	1353056282
5	134	1	1353056308
2	134	1	1360195244
5	135	1	1349758028
5	135	1	1349758050
5	135	1	1355391882
2	135	1	1360195244
5	136	1	1352961925
5	136	1	1352961956
2	136	1	1360195244
5	137	1	1346842619
5	137	1	1347343263
5	137	1	1347343283
5	137	1	1348807267
5	137	1	1350901781
2	137	1	1360195525
5	138	1	1357187752
5	138	1	1357187827
2	138	1	1360195525
5	139	1	1357017754
5	139	1	1357017807
5	139	1	1357018181
2	139	1	1360195525
5	140	1	1360131068
5	140	1	1360131093
2	140	1	1360195525
5	141	1	1354776228
5	141	1	1354776334
5	141	1	1354776355
5	141	1	1355207018
2	141	1	1360195525
5	142	1	1355306778
5	142	1	1355306801
5	142	1	1355306834
5	142	1	1357192428
2	142	1	1360195526
5	143	1	1357971259
5	143	1	1357971291
2	143	1	1360195526
5	144	1	1357273501
5	144	1	1357273537
2	144	1	1360195526
5	145	1	1352974643
5	145	1	1352974707
5	145	1	1352974876
5	145	1	1355483321
2	145	1	1360195526
5	145	1	1454669047
5	146	1	1351244202
5	146	1	1351244265
5	146	1	1351244333
5	146	1	1351245920
2	146	1	1360195526
6	146	1	1447745345
5	147	1	1351251189
2	147	1	1360195526
5	148	1	1353573785
5	148	1	1353573811
5	148	1	1355809106
2	148	1	1360195527
6	148	1	1447745569
5	149	1	1353390336
5	149	1	1353390368
5	149	1	1353390577
5	149	1	1355809121
2	149	1	1360195527
6	149	1	1447745735
5	150	1	1354862492
5	150	1	1354862508
5	150	1	1354862828
5	150	1	1355808986
2	150	1	1360195527
6	150	1	1456383831
7	151	1	1310476182
2	151	1	1360195527
5	152	1	1355721749
5	152	1	1355721787
2	152	1	1360195527
5	153	1	1349506025
5	153	1	1349670661
5	153	1	1349670685
5	153	1	1355391851
2	153	1	1360195527
5	154	1	1355894509
5	154	1	1355894543
5	154	1	1357191925
2	154	1	1360195528
5	155	1	1353577048
5	155	1	1353577094
5	155	1	1353579106
5	155	1	1353579143
5	155	1	1355487840
2	155	1	1360195528
6	155	1	1447746260
5	156	1	1349844236
5	156	1	1349844266
5	156	1	1355391913
2	156	1	1360195528
5	157	1	1353395047
5	157	1	1353395097
5	157	1	1355487860
2	157	1	1360195528
6	157	1	1447746451
5	158	1	1346388747
5	158	1	1348556527
5	158	1	1348556544
5	158	1	1348807297
5	158	1	1348808139
5	158	1	1349100110
5	158	1	1350900760
2	158	1	1360195529
5	159	1	1354260118
5	159	1	1354260149
5	159	1	1355486986
2	159	1	1360195529
6	159	1	1456384143
5	160	1	1357195519
5	160	1	1357195555
2	160	1	1360195529
5	161	1	1351251221
2	161	1	1360195529
5	162	1	1357991751
5	162	1	1357991786
2	162	1	1360195529
5	163	1	1353308550
5	163	1	1353309474
5	163	1	1355806766
2	163	1	1360195743
6	163	1	1447832304
5	164	1	1356065328
5	164	1	1356065364
5	164	1	1357191957
2	164	1	1360195744
