1	1	1	1075377148
1	2	1	1075377148
1	3	1	1075377148
1	3	1	1086460320
1	3	1	1103624149
2	3	1	1113077616
1	4	1	1075377148
1	4	1	1086460328
1	4	1	1103624153
2	4	1	1113078737
1	5	1	1075377148
1	5	1	1086460308
1	5	1	1103624141
2	5	1	1113074640
1	6	1	1077421345
1	7	1	1086460306
1	8	1	1086460306
1	9	1	1086460306
1	10	1	1086460306
1	11	1	1086460306
1	12	1	1086460306
1	13	1	1086460306
1	14	1	1086460306
1	15	1	1086460306
1	16	1	1086460306
1	17	1	1086460306
1	18	1	1086460306
1	19	1	1086460306
1	20	1	1086460306
1	21	1	1086460306
1	22	1	1086460306
1	23	1	1086460306
1	24	1	1086460306
1	25	1	1086460306
1	26	1	1086460306
1	27	1	1086460306
1	28	1	1086460306
1	29	1	1086460306
1	30	1	1086460306
1	31	1	1086460306
1	32	1	1086460306
1	33	1	1086460306
1	34	1	1086460306
1	35	1	1086460306
1	36	1	1086460306
1	37	1	1086460306
1	38	1	1086460306
1	39	1	1086460306
1	40	1	1086460306
1	41	1	1086460306
1	42	1	1086460306
1	43	1	1086460306
1	44	1	1086460306
1	45	1	1086460306
1	46	1	1086460306
1	47	1	1086460306
1	48	1	1086460306
1	49	1	1086460306
1	50	1	1086460306
1	51	1	1086460306
1	52	1	1086460306
1	53	1	1086460306
1	54	1	1086460306
1	55	1	1086460306
1	56	1	1086460306
1	57	1	1086460306
1	58	1	1086460306
1	59	1	1086460306
1	60	1	1086460306
1	61	1	1086460306
1	62	1	1086460306
1	63	1	1086460306
1	64	1	1086460306
1	65	1	1086460306
1	66	1	1086460306
1	67	1	1086460306
1	68	1	1086460306
1	69	1	1086460306
1	70	1	1086460306
1	71	1	1086460306
1	72	1	1086460306
1	73	1	1086460306
1	74	1	1086460306
1	75	1	1086460306
1	76	1	1086460306
1	77	1	1086460306
1	78	1	1086460306
1	79	1	1086460306
1	80	1	1086460306
1	81	1	1086460384
1	82	1	1103624139
2	82	1	1113074798
3	82	1	1196376129
2	83	1	1110079610
2	83	1	1110132371
2	83	1	1110142935
2	83	1	1110143647
2	83	1	1110147100
2	83	1	1110152616
2	83	1	1110153243
2	83	1	1110676114
2	83	1	1110676413
2	83	1	1113147128
2	83	1	1120024700
4	83	1	1140656217
5	83	1	1140841898
2	83	1	1153618276
6	83	1	1163348149
5	83	1	1163904403
5	83	1	1163905009
5	83	1	1163905763
5	83	1	1163906090
3	83	1	1192030146
3	83	1	1192102733
3	83	1	1196375882
3	83	1	1202470975
3	83	1	1212046283
7	83	1	1346879500
8	83	1	1459518738
2	84	1	1110143678
2	84	1	1110144050
2	84	1	1116083549
2	85	1	1110146452
2	85	1	1110146738
2	85	1	1110146981
2	85	1	1110147277
2	85	1	1110150740
2	85	1	1110152175
2	85	1	1110152327
2	85	1	1120024659
5	85	1	1140842340
5	85	1	1140842861
5	85	1	1140842940
5	85	1	1140871733
9	85	1	1226632478
10	85	1	1324244718
11	85	1	1351099609
12	85	1	1453260259
2	86	1	1110693654
2	86	1	1113074512
2	86	1	1117343666
2	86	1	1125183653
2	87	1	1110696526
3	87	1	1196377201
13	87	1	1472144105
4	88	1	1140656217
3	88	1	1192102935
3	88	1	1203950144
3	88	1	1203950184
14	88	1	1469943832
2	89	1	1112238689
4	89	1	1140656217
15	89	1	1149204742
16	89	1	1160066900
17	89	1	1160067733
17	89	1	1160067746
16	89	1	1160068209
16	89	1	1168229355
16	89	1	1170502638
18	89	1	1194616206
18	89	1	1199659507
18	89	1	1207817192
16	89	1	1211962378
19	89	1	1246061216
19	89	1	1279351575
20	89	1	1282780224
21	89	1	1307224802
22	89	1	1359025656
22	89	1	1361255977
21	89	1	1387155733
23	89	1	1493236600
2	90	1	1112238749
24	90	1	1192042183
3	90	1	1192720295
2	91	1	1113082506
4	91	1	1140656217
3	91	1	1196377078
25	92	1	1114169374
25	92	1	1114187698
26	92	1	1429230485
27	93	1	1115133803
27	94	1	1115134300
28	94	1	1403398374
29	95	1	1133143826
29	95	1	1135822324
29	96	1	1133143910
30	97	1	1133596451
23	97	1	1424808318
31	97	1	1425542701
30	98	1	1136085733
32	99	1	1136188401
32	100	1	1136188419
33	101	1	1136326269
33	101	1	1136327172
4	101	1	1140656217
15	101	1	1149106282
15	101	1	1149106379
15	101	1	1149192860
16	101	1	1150750968
16	101	1	1161618908
16	101	1	1166598866
16	101	1	1168777009
16	101	1	1169449761
18	101	1	1197137593
18	101	1	1201457394
19	101	1	1270738809
19	101	1	1283025604
19	101	1	1288089943
21	101	1	1311636889
21	101	1	1324228291
21	101	1	1324744655
21	101	1	1329802842
34	101	1	1348294732
34	101	1	1353482747
22	101	1	1360026739
22	101	1	1362048223
21	101	1	1387748007
34	101	1	1435192035
34	101	1	1439614910
35	101	1	1440378361
34	101	1	1449176485
36	101	1	1467068532
37	101	1	1485352346
23	101	1	1493237060
33	102	1	1136330695
33	102	1	1136330930
33	102	1	1136337908
4	102	1	1140656216
33	102	1	1169333187
19	102	1	1288170430
36	102	1	1467111346
37	102	1	1481012418
23	102	1	1493236608
33	103	1	1136337783
4	103	1	1140656216
15	103	1	1149795286
21	103	1	1327681554
23	103	1	1493236607
38	104	1	1136419648
38	104	1	1443380623
38	105	1	1136419725
39	106	1	1137764286
4	107	1	1140656216
4	108	1	1140656216
4	109	1	1140656217
3	109	1	1196377094
40	109	1	1345184622
41	109	1	1345649319
4	110	1	1140656217
4	111	1	1140656217
3	111	1	1192102971
3	111	1	1203950202
13	111	1	1472144094
15	112	1	1149105312
16	112	1	1150751644
16	112	1	1156518045
16	112	1	1160188805
16	112	1	1161531124
5	112	1	1163903170
15	113	1	1149105489
16	113	1	1150753144
16	113	1	1156518165
16	113	1	1162129971
16	113	1	1163228973
5	113	1	1163902514
15	114	1	1149105552
15	114	1	1149796570
15	114	1	1150242174
15	114	1	1150479243
15	115	1	1149105766
16	115	1	1150751514
16	115	1	1156518205
16	115	1	1157535031
16	115	1	1160225300
16	115	1	1161529962
6	115	1	1162485960
5	115	1	1163903198
15	116	1	1149105849
15	116	1	1149105895
15	117	1	1149105874
15	118	1	1149105966
16	118	1	1150751774
16	118	1	1156518054
16	118	1	1157534991
16	118	1	1160178325
16	118	1	1160919552
5	118	1	1163903144
15	119	1	1149110726
16	119	1	1150752992
16	119	1	1156518156
16	119	1	1160864795
16	119	1	1161516051
5	119	1	1163902547
15	120	1	1149110774
16	120	1	1150752872
16	120	1	1151152342
16	120	1	1156518195
16	120	1	1157535021
16	120	1	1161519055
16	120	1	1162238133
5	120	1	1163902574
15	121	1	1149110922
16	121	1	1150752189
16	121	1	1156518095
16	121	1	1160904677
16	121	1	1161524285
16	121	1	1162522714
5	121	1	1163902990
3	121	1	1192016792
15	122	1	1149179587
6	122	1	1162484766
6	122	1	1162484993
6	122	1	1162920009
5	122	1	1163902600
15	123	1	1149179631
16	123	1	1150752749
16	123	1	1156518145
16	123	1	1157535011
16	123	1	1159943990
16	123	1	1161518302
16	123	1	1162258055
5	123	1	1163902635
15	124	1	1149179694
16	124	1	1150752639
16	124	1	1156518135
16	124	1	1157535001
16	124	1	1160038879
16	124	1	1161403259
6	124	1	1162486703
5	124	1	1163902673
15	125	1	1149179754
16	125	1	1150752534
16	125	1	1156518125
16	125	1	1161520750
6	125	1	1162483353
5	125	1	1163902759
15	126	1	1149179946
15	126	1	1149714268
16	126	1	1150751968
16	126	1	1156518074
16	126	1	1161528891
6	126	1	1162485424
6	126	1	1162485614
16	126	1	1162550211
6	126	1	1163119918
5	126	1	1163903084
15	127	1	1149180012
16	127	1	1150751858
16	127	1	1156518064
16	127	1	1160913424
5	127	1	1163903110
3	127	1	1203951435
3	127	1	1203951511
15	128	1	1149180092
16	128	1	1150752058
16	128	1	1156518084
16	128	1	1160126153
16	128	1	1161523883
6	128	1	1162484448
6	128	1	1162484479
6	128	1	1162486364
16	128	1	1162528582
5	128	1	1163903034
5	128	1	1163903049
15	129	1	1149180176
16	129	1	1150752424
16	129	1	1156518115
6	129	1	1162483736
5	129	1	1163902835
15	130	1	1149180241
15	130	1	1149788162
16	130	1	1150751008
33	130	1	1169344418
3	130	1	1202488891
3	130	1	1202489031
3	130	1	1202489051
18	130	1	1227280908
18	130	1	1229556701
19	130	1	1288086167
21	130	1	1329602948
34	130	1	1348253827
34	130	1	1367858791
34	130	1	1434881670
23	130	1	1493237053
15	131	1	1149180258
15	131	1	1149180285
15	131	1	1149192816
6	131	1	1164145525
33	131	1	1169328103
15	132	1	1149180294
15	132	1	1149180349
15	132	1	1149180386
15	132	1	1149780784
33	132	1	1169325690
42	132	1	1440282453
15	133	1	1149180568
16	133	1	1150752309
16	133	1	1156518105
16	133	1	1160114708
16	133	1	1161519981
6	133	1	1162487130
6	133	1	1163257900
5	133	1	1163902910
16	133	1	1166581242
16	133	1	1167766971
16	133	1	1168774789
33	133	1	1169342011
18	133	1	1201212612
