1	1	1	1421673857
2	1	1	1421701542
2	1	1	1428929024
2	1	1	1428929058
2	1	1	1439191751
2	1	1	1439192274
2	1	1	1439192417
2	1	1	1439192718
3	1	1	1439203686
3	1	1	1439204000
4	1	1	1439496042
5	1	1	1440607243
2	1	1	1441912888
4	1	1	1443635498
4	1	1	1443637740
5	1	1	1443676181
4	1	1	1444371827
4	1	1	1444373002
4	1	1	1444388772
5	1	1	1445031564
5	1	1	1445092432
5	1	1	1445585628
2	1	1	1445631463
2	1	1	1445631495
2	1	1	1445631575
2	1	1	1445631655
2	1	1	1445631845
2	1	1	1445631958
2	1	1	1445632056
2	1	1	1445632160
2	1	1	1445635274
2	1	1	1445635564
2	1	1	1445635598
4	1	1	1447235994
6	1	1	1450959712
7	1	1	1456152158
7	1	1	1470699411
2	1	1	1472245342
8	1	1	1476138375
8	1	1	1476138732
9	1	1	1476154736
9	1	1	1476154767
7	1	1	1476158083
10	1	1	1478533452
11	3	1	1475816985
11	4	1	1475817008
12	5	1	1475817217
12	6	1	1475817247
13	7	1	1475819264
14	8	1	1475822857
15	9	1	1475830760
15	10	1	1475830761
15	11	1	1475830761
16	12	1	1475923485
16	13	1	1475923528
16	14	1	1475923546
17	15	1	1476001549
17	15	1	1476001573
17	15	1	1476001729
17	15	1	1476002204
3	15	1	1476198805
7	15	1	1476201022
7	15	1	1476204545
2	15	1	1476476451
18	15	1	1476561591
17	15	1	1476977294
19	15	1	1477048817
7	15	1	1477055981
3	15	1	1477160618
20	15	1	1477390892
20	15	1	1477635875
20	15	1	1477635960
5	15	1	1477636489
20	15	1	1477639603
4	15	1	1477811125
17	15	1	1477828886
17	15	1	1477828926
17	15	1	1477991131
17	15	1	1478704925
21	15	1	1479582135
17	15	1	1481458515
20	15	1	1484837755
17	15	1	1486554670
22	15	1	1486554783
20	15	1	1487252597
22	15	1	1487313150
23	15	1	1489771664
22	15	1	1489818758
20	15	1	1492689294
22	15	1	1492757173
23	15	1	1494610714
22	15	1	1494657965
20	15	1	1497534823
22	15	1	1497595661
4	16	1	1476019896
24	17	1	1476100696
5	18	1	1461566752
2	18	1	1461567936
5	18	1	1461568707
2	18	1	1461616521
2	18	1	1461616554
8	18	1	1476137236
2	19	1	1461616521
25	19	1	1464618127
8	19	1	1476137237
26	20	1	1452955838
26	20	1	1452955858
4	20	1	1453194804
3	20	1	1454855769
3	20	1	1454855775
8	20	1	1476137237
3	21	1	1454563681
8	21	1	1476137237
3	22	1	1462740707
3	22	1	1462740723
2	22	1	1462743945
8	22	1	1476137237
4	23	1	1453456691
8	23	1	1476137237
27	24	1	1431777298
8	24	1	1476137237
28	25	1	1422179293
28	25	1	1422179308
7	25	1	1440591663
8	25	1	1476137237
5	26	1	1458809653
8	26	1	1476137237
3	27	1	1443718954
8	27	1	1476137237
5	28	1	1462993542
8	28	1	1476137238
3	29	1	1455735411
2	29	1	1455742049
2	29	1	1455742091
3	29	1	1455791505
8	29	1	1476137238
5	30	1	1451296960
8	30	1	1476137238
5	31	1	1446546674
5	31	1	1446546789
26	31	1	1446585544
26	31	1	1446585837
26	31	1	1446585896
26	31	1	1446586687
26	31	1	1446587647
8	31	1	1476137238
7	32	1	1440593780
3	32	1	1440616702
6	32	1	1445277545
6	32	1	1445277807
6	32	1	1445377717
6	32	1	1445428057
6	32	1	1445429055
3	32	1	1445966316
5	32	1	1445966585
2	32	1	1446027451
2	32	1	1446029926
2	32	1	1446050889
3	32	1	1446059282
5	32	1	1446064423
6	32	1	1446458019
6	32	1	1446458205
2	32	1	1446462298
29	32	1	1449932799
6	32	1	1450958980
6	32	1	1450959009
5	32	1	1453799512
5	32	1	1453799522
6	32	1	1459816998
5	32	1	1461567264
2	32	1	1469347501
30	32	1	1469447770
3	32	1	1470663943
6	32	1	1473246900
6	32	1	1473247010
6	32	1	1473247060
5	32	1	1473322365
5	32	1	1473322390
5	32	1	1473322398
5	32	1	1473322431
5	32	1	1473322462
3	32	1	1473323043
30	32	1	1474869462
3	32	1	1474878114
30	32	1	1474882225
3	32	1	1474883702
7	32	1	1474926035
30	32	1	1474978691
3	32	1	1474980160
2	32	1	1475245665
30	32	1	1475264686
2	32	1	1475357086
30	32	1	1475380795
2	32	1	1475443178
30	32	1	1475443472
8	32	1	1476137240
3	32	1	1476169755
3	32	1	1476171773
7	32	1	1476178291
31	32	1	1476233034
31	32	1	1476233094
3	32	1	1476250395
31	32	1	1476270230
32	32	1	1476800500
6	32	1	1484760994
33	32	1	1488394925
33	32	1	1488395002
33	32	1	1488395022
2	32	1	1488398482
5	32	1	1491035552
2	32	1	1491040590
34	32	1	1491046704
2	32	1	1491135355
33	32	1	1496340282
33	32	1	1496340376
33	32	1	1496341158
33	32	1	1496495485
26	33	1	1446120543
8	33	1	1476137240
3	34	1	1454092412
4	34	1	1454268109
8	34	1	1476137240
2	35	1	1456783738
8	35	1	1476137240
3	36	1	1446494573
4	36	1	1446495175
8	36	1	1476137240
35	37	1	1442426055
36	37	1	1442460617
8	37	1	1476137241
37	38	1	1319121186
7	38	1	1443636306
8	38	1	1476137241
7	39	1	1466072308
7	39	1	1466072340
8	39	1	1476137241
2	40	1	1462711534
5	40	1	1462993542
8	40	1	1476137241
35	41	1	1442426066
8	41	1	1476137241
3	42	1	1438885218
35	42	1	1442426055
35	42	1	1442426066
8	42	1	1476137241
5	43	1	1474701576
5	43	1	1474701885
8	43	1	1476137241
3	44	1	1439135301
3	44	1	1439135332
8	44	1	1476137241
3	45	1	1439206997
8	45	1	1476137241
38	46	1	1454747375
8	46	1	1476137242
3	47	1	1446491333
8	47	1	1476137242
3	48	1	1439222827
3	48	1	1439223102
8	48	1	1476137242
39	48	1	1477978379
3	49	1	1453312582
3	49	1	1453312735
8	49	1	1476137242
3	50	1	1438943096
3	50	1	1438943228
3	50	1	1438943374
3	50	1	1438951873
3	50	1	1439133204
3	50	1	1439133665
3	50	1	1439134051
3	50	1	1439134991
3	50	1	1439135080
3	50	1	1439135219
3	50	1	1439135552
3	50	1	1439200860
3	50	1	1439201077
3	50	1	1439202171
3	50	1	1439202219
3	50	1	1439204484
3	50	1	1439204948
3	50	1	1439205171
3	50	1	1439207513
3	50	1	1439207730
3	50	1	1439207938
3	50	1	1439210611
3	50	1	1439211096
3	50	1	1439211418
3	50	1	1439212548
3	50	1	1439212642
3	50	1	1439224200
3	50	1	1439224250
3	50	1	1453296977
8	50	1	1476137243
3	50	1	1476165647
3	50	1	1476166822
3	50	1	1476196992
3	50	1	1476338554
3	50	1	1476344904
2	50	1	1476436414
2	50	1	1476472122
2	50	1	1476473393
2	50	1	1476618370
2	50	1	1476621451
2	50	1	1476621604
2	50	1	1476621646
2	50	1	1476621713
2	50	1	1476626188
2	50	1	1476626240
2	50	1	1476626395
2	50	1	1477003002
3	50	1	1483188155
3	50	1	1483200021
3	50	1	1483200416
3	50	1	1491829802
3	51	1	1439133360
3	51	1	1439206907
8	51	1	1476137243
3	52	1	1453286704
3	52	1	1453286901
3	52	1	1453286982
3	52	1	1453287147
3	52	1	1453287377
3	52	1	1453287689
3	52	1	1453287851
3	52	1	1453288315
3	52	1	1453288382
3	52	1	1453288544
3	52	1	1453288679
3	52	1	1453289278
3	52	1	1453289378
3	52	1	1453289488
3	52	1	1453289556
3	52	1	1453290846
3	52	1	1453291023
3	52	1	1453291571
3	52	1	1453291905
3	52	1	1453292474
3	52	1	1453292702
3	52	1	1453292863
3	52	1	1453293499
3	52	1	1453293761
3	52	1	1453293888
3	52	1	1453294016
3	52	1	1453294238
3	52	1	1453294521
3	52	1	1453294668
3	52	1	1453311508
3	52	1	1453313851
